date,open,high,low,close,pre_close,change,pct_chg,vol,amount
20240306,0.9751,0.9751,0.9751,0.9751,0.9706,0.0045,0.4636,,
20240307,0.9949,0.9949,0.9949,0.9949,0.9751,0.0198,2.0306,,
20240308,1.0046,1.0046,1.0046,1.0046,0.9949,0.0097,0.975,,
20240311,1.0166,1.0166,1.0166,1.0166,1.0046,0.012,1.1945,,
20240312,0.9965,0.9965,0.9965,0.9965,1.0166,-0.0201,-1.9772,,
20240313,1.0028,1.0028,1.0028,1.0028,0.9965,0.0063,0.6322,,
20240314,1.0165,1.0165,1.0165,1.0165,1.0028,0.0137,1.3662,,
20240315,1.0489,1.0489,1.0489,1.0489,1.0165,0.0324,3.1874,,
20240318,1.0515,1.0515,1.0515,1.0515,1.0489,0.0026,0.2479,,
20240319,1.0469,1.0469,1.0469,1.0469,1.0515,-0.0046,-0.4375,,
20240320,1.0437,1.0437,1.0437,1.0437,1.0469,-0.0032,-0.3057,,
20240321,1.0498,1.0498,1.0498,1.0498,1.0437,0.0061,0.5845,,
20240322,1.0225,1.0225,1.0225,1.0225,1.0498,-0.0273,-2.6005,,
20240325,1.0299,1.0299,1.0299,1.0299,1.0225,0.0074,0.7237,,
20240326,1.0282,1.0282,1.0282,1.0282,1.0299,-0.0017,-0.1651,,
20240327,1.0139,1.0139,1.0139,1.0139,1.0282,-0.0143,-1.3908,,
20240328,1.0317,1.0317,1.0317,1.0317,1.0139,0.0178,1.7556,,
20240329,1.0622,1.0622,1.0622,1.0622,1.0317,0.0305,2.9563,,
20240331,1.0622,1.0622,1.0622,1.0622,1.0622,0.0,0.0,,
20240401,1.0832,1.0832,1.0832,1.0832,1.0622,0.021,1.977,,
20240402,1.0934,1.0934,1.0934,1.0934,1.0832,0.0102,0.9417,,
20240403,1.1277,1.1277,1.1277,1.1277,1.0934,0.0343,3.137,,
20240408,1.125,1.125,1.125,1.125,1.1277,-0.0027,-0.2394,,
20240409,1.1291,1.1291,1.1291,1.1291,1.125,0.0041,0.3644,,
20240410,1.1351,1.1351,1.1351,1.1351,1.1291,0.006,0.5314,,
20240411,1.1324,1.1324,1.1324,1.1324,1.1351,-0.0027,-0.2379,,
20240412,1.1444,1.1444,1.1444,1.1444,1.1324,0.012,1.0597,,
20240415,1.1441,1.1441,1.1441,1.1441,1.1444,-0.0003,-0.0262,,
20240416,1.0935,1.0935,1.0935,1.0935,1.1441,-0.0506,-4.4227,,
20240417,1.1194,1.1194,1.1194,1.1194,1.0935,0.0259,2.3685,,
20240418,1.133,1.133,1.133,1.133,1.1194,0.0136,1.2149,,
20240419,1.1262,1.1262,1.1262,1.1262,1.133,-0.0068,-0.6002,,
20240422,1.102,1.102,1.102,1.102,1.1262,-0.0242,-2.1488,,
20240423,1.0556,1.0556,1.0556,1.0556,1.102,-0.0464,-4.2105,,
20240424,1.0665,1.0665,1.0665,1.0665,1.0556,0.0109,1.0326,,
20240425,1.0721,1.0721,1.0721,1.0721,1.0665,0.0056,0.5251,,
20240426,1.0994,1.0994,1.0994,1.0994,1.0721,0.0273,2.5464,,
20240429,1.0943,1.0943,1.0943,1.0943,1.0994,-0.0051,-0.4639,,
20240430,1.0847,1.0847,1.0847,1.0847,1.0943,-0.0096,-0.8773,,
20240506,1.0932,1.0932,1.0932,1.0932,1.0847,0.0085,0.7836,,
20240507,1.0998,1.0998,1.0998,1.0998,1.0932,0.0066,0.6037,,
20240508,1.0922,1.0922,1.0922,1.0922,1.0998,-0.0076,-0.691,,
20240509,1.118,1.118,1.118,1.118,1.0922,0.0258,2.3622,,
20240510,1.1264,1.1264,1.1264,1.1264,1.118,0.0084,0.7513,,
20240513,1.1126,1.1126,1.1126,1.1126,1.1264,-0.0138,-1.2251,,
20240514,1.1196,1.1196,1.1196,1.1196,1.1126,0.007,0.6292,,
20240515,1.1087,1.1087,1.1087,1.1087,1.1196,-0.0109,-0.9736,,
20240516,1.1001,1.1001,1.1001,1.1001,1.1087,-0.0086,-0.7757,,
20240517,1.1158,1.1158,1.1158,1.1158,1.1001,0.0157,1.4271,,
20240520,1.1554,1.1554,1.1554,1.1554,1.1158,0.0396,3.549,,
20240521,1.1206,1.1206,1.1206,1.1206,1.1554,-0.0348,-3.0119,,
20240522,1.1122,1.1122,1.1122,1.1122,1.1206,-0.0084,-0.7496,,
20240523,1.0775,1.0775,1.0775,1.0775,1.1122,-0.0347,-3.1199,,
20240524,1.076,1.076,1.076,1.076,1.0775,-0.0015,-0.1392,,
20240527,1.0933,1.0933,1.0933,1.0933,1.076,0.0173,1.6078,,
20240528,1.0919,1.0919,1.0919,1.0919,1.0933,-0.0014,-0.1281,,
20240529,1.1179,1.1179,1.1179,1.1179,1.0919,0.026,2.3812,,
20240530,1.0859,1.0859,1.0859,1.0859,1.1179,-0.032,-2.8625,,
20240531,1.0812,1.0812,1.0812,1.0812,1.0859,-0.0047,-0.4328,,
20240603,1.0603,1.0603,1.0603,1.0603,1.0812,-0.0209,-1.933,,
20240604,1.0732,1.0732,1.0732,1.0732,1.0603,0.0129,1.2166,,
20240605,1.0499,1.0499,1.0499,1.0499,1.0732,-0.0233,-2.1711,,
20240606,1.0599,1.0599,1.0599,1.0599,1.0499,0.01,0.9525,,
20240607,1.0604,1.0604,1.0604,1.0604,1.0599,0.0005,0.0472,,
20240611,1.0375,1.0375,1.0375,1.0375,1.0604,-0.0229,-2.1596,,
20240612,1.0486,1.0486,1.0486,1.0486,1.0375,0.0111,1.0699,,
20240613,1.03,1.03,1.03,1.03,1.0486,-0.0186,-1.7738,,
20240614,1.0338,1.0338,1.0338,1.0338,1.03,0.0038,0.3689,,
20240617,1.0214,1.0214,1.0214,1.0214,1.0338,-0.0124,-1.1995,,
20240618,1.0275,1.0275,1.0275,1.0275,1.0214,0.0061,0.5972,,
20240619,1.031,1.031,1.031,1.031,1.0275,0.0035,0.3406,,
20240620,1.0255,1.0255,1.0255,1.0255,1.031,-0.0055,-0.5335,,
20240621,1.0194,1.0194,1.0194,1.0194,1.0255,-0.0061,-0.5948,,
20240624,1.0007,1.0007,1.0007,1.0007,1.0194,-0.0187,-1.8344,,
20240625,1.0004,1.0004,1.0004,1.0004,1.0007,-0.0003,-0.03,,
20240626,1.0117,1.0117,1.0117,1.0117,1.0004,0.0113,1.1295,,
20240627,0.9884,0.9884,0.9884,0.9884,1.0117,-0.0233,-2.3031,,
20240628,1.0064,1.0064,1.0064,1.0064,0.9884,0.018,1.8211,,
20240630,1.0064,1.0064,1.0064,1.0064,1.0064,0.0,0.0,,
20240701,1.0302,1.0302,1.0302,1.0302,1.0064,0.0238,2.3649,,
20240702,1.016,1.016,1.016,1.016,1.0302,-0.0142,-1.3784,,
20240703,1.0157,1.0157,1.0157,1.0157,1.016,-0.0003,-0.0295,,
20240704,1.0091,1.0091,1.0091,1.0091,1.0157,-0.0066,-0.6498,,
